股票代码,标题,作者ID,最后更新
600900,还说来这避险，我错了,未知,02-27 02:10
600900,散户太多了，主力跑了。后面的路应该每天都是阴跌吧,未知,02-27 02:08
600900,来回在这折腾，你直接砸停得了,未知,02-27 02:06
600900,恶心的庄家。,未知,02-27 02:02
600900,反向存款,未知,02-27 10:37
600900,高位成交量这么多，是谁在跑？,未知,02-27 12:13
600900,一堆散户怎么涨？稍涨5分钱，都一窝蜂的跑，这个股别指望上涨了。,未知,02-27 01:45
600900,是我带崩了它吗？每次进都是亏,未知,02-27 01:56
600900,股价涨跌是由主力决定的，也不是由公司管理层决定的。,未知,02-27 01:47
600900,拉跨,未知,02-27 01:47
600900,板块倒数第一，也有人买。。,未知,02-27 01:28
600900,板块回调的时候，它怎么办,未知,02-27 01:37
600900,吧,未知,02-27 01:37
600900,逆天,未知,02-27 01:36
600900,这个股真的垃圾，千万别进来，没有之一啊，国企都是在管理,未知,02-27 01:35
600900,电力板块的垃J,未知,02-27 01:22
600900,还不让人说了,未知,02-27 01:22
600900,永泰能源电力,未知,02-27 01:21
600900,电力板块这么好，你竟然无动于衷,未知,02-27 11:19
600900,在这里面挣扎的是一种什么样的感觉？？？,未知,02-27 11:25
600900,26.81本，赶紧回本吧主力大哥，回本了筹码都给你，我下馆子支持消费，不赚你一分,未知,02-27 11:17
600900,电力涨到天上，它还在地板上趴着，这个高股息拿着可香,未知,02-27 11:27
600900,不属于电力吗,未知,02-27 11:24
600900,一时半会不可能涨得，主力刚出货没多久。,未知,02-27 11:09
600900,没搞头亏本,未知,02-27 11:13
600900,电力这周7个点了，在你这看乐子？,未知,02-27 10:21
600900,分红爱给不给，有什么好征求意见的？如果大股东来一个取消分红的建议，是不是就取消了,未知,02-27 10:32
600900,我能拿到你退市,未知,02-27 09:51
600900,连你也套我,未知,02-27 10:39
600900,这个股现在是个笑话，同意的举手！,未知,02-27 10:27
600900,长江是传说，电力是未来，合起来就是长江电力，,未知,02-27 10:17
600900,这股太恶心了，回本我就要走。,未知,02-27 09:55
600900,跑不赢大盘，跑不赢行业，割了，88,未知,02-27 10:13
600900,早知道直接买个电力etf。,未知,02-27 10:00
600900,天天要死不活的,未知,02-27 10:02
600900,卖又卖不脱，想接盘又接不了，这价格维持好久了,未知,02-27 10:11
600900,脑子有丙,未知,02-27 10:10
600900,开砸了,未知,02-27 10:09
600900,长期看，长江电力有可能没有价值。长江电力为什么跌，是因为电价在跌。而且随着新能源,未知,02-26 07:24
600900,当年造三峡，国家收水利建设基金，算在电费里，造的大坝是不是也算全民资产？,未知,02-27 09:52
600900,长电未来的股价，业绩，分红全部应以2024年长电r取的的标准进行，2024年后长,未知,02-27 09:54
600900,长电对外公益rmuq266wnn元，要是每年提供5亿元也需要54年才能完成此交易,未知,02-27 09:21
600900,不管从什么角度长江电力值50元，你们拿着风，光，核电站怎么办？我给你们打明牌。3,未知,02-26 10:41
600900,加仓了，有种跌到退市！！！,未知,02-27 08:16
600900,长江电力：融资净买入1701.89万元，融资余额133.24亿元,未知,02-27 07:45
600900,从年线看长江电力调整幅度到位了，市盈率18倍估值也是2023年来的低位,未知,02-27 06:27
600900,有人帮我算下30万等分红的是这里好，还是买基金好,未知,02-26 10:37
600900,还有三个多月又要分红了，让中国国贸股价回到18元甚至是15元以下分红除权吧！想多,未知,02-26 02:07
600900,英伟达大跌，明天会是避险板块吗,未知,02-27 01:29
600900,很多股民往往把自己当韭菜，我就不明白自己为什么会是韭菜，我问问你们你喜欢30元的,未知,02-27 12:40
600900,这个一旦下跌，就是三年难逃。,未知,02-26 11:14
600900,一个人不要活得太笨，拿着所谓的新能源有什么意义，分红没有长江电力多。电费又这么贵,未知,02-26 05:49
600900,这是准备月线4连阴？？？,未知,02-26 08:59
600900,记住一句话。10万股长江电力一个人吃一辈子，100万股一家人过幸福生活万万代。长,未知,02-25 08:36
600900,购买长江电力，回本只靠分红，需要几年回本,未知,02-26 05:51
600900,公开征求分红意见。分红比例不可能下降的只有增长，所以即将股价反转。,未知,02-26 09:19
600900,银行股息率最高。风险最大的行业就是银行。长江电力没有任何风险，这样的股息率是投资,未知,02-26 07:39
600900,拨开迷雾见本质,未知,02-26 07:01
600900,坏了，把工商银行买崩溃了。,未知,02-26 12:04
600900,每年回购十分之一股份注销，比分红更能带来股价上涨，分红除权分了个寂寞,未知,02-26 05:51
600900,短江电力,未知,02-26 02:02
600900,一分钱玩一天，一毛钱玩一月，一元钱玩一年！,未知,02-26 02:04
600900,最讨厌形式主义。分红永远不要少一元，不管来水好不好，长江电力分红一元，轻轻松松。,未知,02-26 04:24
600900,勾金公司不出货了吗？不砸盘长江电力了呢？,未知,02-26 05:21
600900,装模做样的票，就不连续跌停了？,未知,02-26 03:36
600900,真的每个月绿色。上个月割肉的，现在一看要涨了。,未知,02-26 03:41
600900,说的很对！我跟很认可！[得意][大笑][大笑][大笑][微笑][微笑][微笑][,未知,02-26 02:19
600900,哈哈哈暂时嚣张跋扈[大笑][大笑][大笑][微笑][微笑][赞][赞][赞][赞,未知,02-26 03:24
600900,风光输配售电几条小路可走。,未知,02-26 03:17
600900,怒涨七分,未知,02-26 03:02
600900,有资金在出货，不宜进,未知,02-26 02:19
600900,买一越大可能就是出货！,未知,02-26 02:18
600900,人民币汇率持续上涨，外资加紧配置低位低估值大蓝筹,未知,02-26 12:18
600900,这货到底是不是电力股？电力涨了它不涨,未知,02-26 01:22
600900,赶紧涨电费吧，涨电费了，我26.81本就能回本，回本了就下馆子消费,未知,02-26 01:50
600900,勾金公司操盘手，继续砸盘，不砸不是你风格,未知,02-26 01:50
600900,25.99为什么卖不尽卖不完！是主力刻意出货吗？,未知,02-26 01:49
600900,继续等待，等到25.8元，300万到期存款全买进去，放5年，应该比存银行高不少吧,未知,02-26 12:28
600900,越跌越买，快到25.8,未知,02-26 01:38
600900,价格相对于分红还是有点高,未知,02-26 12:09
600900,越跌我越喜欢买,未知,02-26 11:35
600900,心电图一样稳,未知,02-26 01:27
600900,长电已经进入衰老死亡时间，长江上没有资产可注入长电，长电股价，业绩，分红，全部会,未知,02-26 12:16
600900,长江电力已经站稳了,未知,02-26 11:42
600900,感觉像个垃圾似的股票！,未知,02-26 10:26
600900,为什么一直跌呢，套几个月了,未知,02-26 10:31
600900,买了快一年了，全是亏就没看到红红火火过，就发了个年前大红包！税都不够扣的,未知,02-26 10:59
600900,大股东：减持套现，请勿靠近！,未知,02-26 11:03
600900,这就是a股最有价值的绩优股,未知,02-26 10:55
600900,反正总是绿,未知,02-26 10:54
600900,跌倒25拉加油…接着破,未知,02-26 10:36
600900,你要跌到什么时候,未知,02-26 10:32
600900,估计要到23，擦，割肉了,未知,02-26 10:42
600900,太可恨了,未知,02-26 10:42
600900,哇靠一大早上都是25.9825.99；我买了就变25.95了！,未知,02-26 10:33
600900,3个交易日内必有一根3厘米的大阳线,未知,02-26 10:12
600900,我真的喜欢买,未知,02-26 10:31
600900,解禁股太多，涨不了的。解禁成本只有十七块多。用脚趾丫想想，人家是套现？还是持有？,未知,02-26 09:59
600900,价值投资也有反转的时候！,未知,02-26 10:28
600900,这股方便做T！每天一样的套路！,未知,02-26 10:20
600900,今日成交股票：操作原因：看月线,未知,02-26 10:16
600900,跌到十七块——十八块就可以入手了。,未知,02-26 10:09
600900,砸吧，准备开始定投加仓,未知,02-26 10:04
600900,电力板块都带不动这个,未知,02-26 09:51
600900,开始砸了,未知,02-26 10:02
600900,你这电力大爷们给力呀,未知,02-26 09:58
600900,这就是国家要的慢牛，有业绩的不涨，垃圾股涨上天，然后散户接盘，有业绩的股票你们不,未知,02-26 09:56
600900,长江电力：二级市场股价波动受宏观经济、市场情绪等多重因素影响,未知,02-13 09:49
600900,如果大盘跌300点，是题材股跌的多还是长江电力跌的多呢？,未知,02-26 09:45
600900,增长乏力，股息又比不上银行，再跌个四五块差不多了,未知,02-26 08:15
600900,清仓高风险纳指，26.1加入长江电力大本营,未知,02-25 10:08
600900,现在买长江电力也算价值投资吗？谁能告诉我。,未知,02-26 12:52
600900,长江电力：融资净买入2506.43万元，融资余额133.07亿元,未知,02-26 07:40
600900,中国所有的上市公司都是全民制企业。也就是千千万万个股民的，没有几个把企业当企业，,未知,02-26 07:25
600900,一般散户多都还重仓，所以就不涨,未知,02-26 07:17
600900,继续寻底，20-22是它的最终归宿,未知,02-26 03:24
600900,原来，这孩子是“当家’的宝。如今，是弃子了。没有价值了，什么理不理的，都是玩笑！,未知,02-26 02:26
600900,没想到这么垃圾,未知,02-26 01:13
600900,2025年度业绩快报点评：发电量稳增带动全年业绩提升，红利价值彰显,未知,01-15 07:36
600900,我还以为能像中国海油一样很快填权，事实证明，别抱有幻想，希望越大失望越大，啦几就,未知,02-25 10:13
600900,长江电力26元，中国核电值5.20元，三峡能源2.50元，,未知,02-25 09:54
600900,从量上看，大资金以资金优势集中抛出打压股价，是否涉嫌价格操纵,未知,02-25 10:54
600900,26.81本，什么时候回本，什么时候下馆子去消费，回不了本，就躺平，绝不消费，大,未知,02-25 09:27
600900,等4月底出季报，就知道是中央证金公司大量出货，不服可以打赌,未知,02-25 05:58
600900,这类国家队手里票都不能碰切记,未知,02-25 09:03
600900,压盘股，中午受命砸盘,未知,02-25 09:48
600900,由于国家队带头炒股，导致价值投资系统性混乱。我们投资者必须价值投资，炒股肯定玩不,未知,02-25 09:37
600900,据我几日观察，这货红了大盘就绿了,未知,02-25 07:58
600900,26.81本，卖是不可能卖的，什么时候回本就卖，绝不多赚一分钱，以后人多的地方绝,未知,02-25 09:29
600900,大盘4100点了，这垃圾还在跌,未知,02-25 07:35
600900,电力的黑洞是电网公司，我找到了，,未知,02-25 11:45
600900,大熊股了呵呵,未知,02-25 08:34
600900,观望，工商银行买进600股，没事看看长江水文网。注意25.38元点位。,未知,02-25 08:38
600900,跌到22再买，我以前就是22买进的,未知,02-25 04:07
600900,等托不吹了，才可能涨,未知,02-25 08:11
600900,再跌跌看不急,未知,02-25 07:57
600900,二十五左右可以打个底仓,未知,02-25 03:48
600900,我在等股市风向转变,未知,02-25 07:09
600900,长江电力是证金公司在出货，等证金公司卖完了，长电就开始上涨了,未知,02-25 05:04
600900,即便你垄断了全世界的水利，涨太高了也要跌！！！！！！！,未知,02-25 07:02
600900,估值偏高,未知,02-25 03:46
600900,长电从2024年开始进入衰老死亡时间，因为长江上已经没有资产可注入长电，未来长电,未知,02-25 05:40
600900,这票想赚钱是不可能的,未知,02-25 02:52
600900,春天来了，水涨财高啦,未知,02-25 05:38
600900,长江债券,未知,02-25 04:58
600900,每天都是天量资金流出,未知,02-25 05:26
600900,再跌一半，就有很好的性价比了，10倍的市盈率,未知,02-25 02:56
600900,这是一路高歌的下跌嘛,未知,02-25 04:39
600900,"我的住房公积金，社保个人账户记账利息去年才1.5%,你国家帮我把这些买了它分红利",未知,02-25 04:14
600900,这样跌，你有什么困难，看看我能不能帮到你,未知,02-25 02:53
600900,这种票天天推荐……天天利好……有用吗？,未知,02-25 04:01
600900,分红登记完了吗？现在卖掉还可以分红吗,未知,02-25 02:01
600900,资产神话必崩？,未知,02-23 08:29
600900,每股净资产5年连增的滞涨细分领域龙头出炉 仅12只,未知,02-20 05:35
600900,中国国贸市值折算北京顶级豪宅旺铺房价仅207/90=2.3万元一平方米，没有比这,未知,02-23 09:26
600900,最近观星像中国国贸近二年将涨上60元没有一点问题@国贸跌停@股友0506Z699,未知,02-25 01:34
600900,长江电力的股价也太低了，得和宁德时代一样还差不多,未知,02-25 02:37
600900,放量下跌。,未知,02-25 02:58
600900,恶心,未知,02-25 02:43
600900,明天能起来不,未知,02-25 02:36
600900,新一轮阴跌开始,未知,02-25 02:50
600900,兄弟们俺先撤了输了二万,未知,02-25 02:29
600900,调整没到位还有低点,未知,02-25 02:46
600900,大盘压秤砣,未知,02-25 02:46
600900,我发现定投纳斯达克100是给长电定投人群一个平替选择，长电目前不适合定投了,未知,02-25 02:29
